Ano;Mes;Categoria;Sub-categoria;Producto;Pais;Cadena;Marca;Marca_propia;Peso_Volumen;Promocion;Precio_Normal;Precio_Oferta
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Colombia;Olímpica;Brisa;0;6,000;0;$6.630;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Colombia;Olímpica;Cristal;0;6,000;0;$11.300;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Colombia;Olímpica;Cristal;0;6,000;0;$10.170;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Aquarel;0;1,500;0;€0,52;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Bezoya;0;5,000;0;€1,93;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Bezoya;0;5,000;1;€1,93;€1,87
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Carrefour;1;2,000;0;€0,35;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Font Vella;0;2,000;1;€0,87;€0,84
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Fuente Primavera;0;5,000;0;€0,52;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Fuente Primavera;0;1,500;0;€0,21;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Solán de Cabras;0;0,500;0;€0,64;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Solán de Cabras;0;0,750;0;€0,74;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Solán de Cabras;0;1,500;0;€0,72;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Solán de Cabras;0;5,000;1;€2,09;€1,99
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Carrefour;Volvic;0;1,500;0;€1,91;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Aguadoy;0;1,500;0;€0,31;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Aguadoy;0;5,000;0;€0,56;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Aguadoy;0;1,500;0;€0,31;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Aguadoy;0;5,000;0;€0,56;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Bezoya;0;1,500;0;€0,61;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Bezoya;0;1,500;0;€0,65;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Font Vella;0;1,500;0;€0,60;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Font Vella;0;1,500;0;€0,60;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Nestlé Aquarel;0;1,500;0;€0,49;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Nestlé Aquarel;0;6,000;0;€1,19;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Nestlé Aquarel;0;1,500;0;€0,49;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Nestlé Aquarel;0;6,000;0;€1,19;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Solán de Cabras;0;1,500;0;€0,72;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;España;Mercadona;Solán de Cabras;0;1,500;0;€0,72;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;0,625;0;1,30;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;2,500;1;2,50;2,40
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;7,000;1;7,90;6,90
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;0,625;0;1,30;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;2,500;0;2,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cielo;0;7,000;0;7,90;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cuisine & Co.;1;0,625;0;1,20;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cuisine & Co.;1;7,000;0;6,40;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cuisine & Co.;1;0,625;0;1,20;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Cuisine & Co.;1;7,000;0;6,40;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Evian;0;0,500;0;7,34;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Evian;0;0,750;1;10,59;9,09
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Evian;0;0,500;0;7,71;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Evian;0;0,750;0;10,59;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Metro;1;0,625;0;1,00;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Metro;1;2,500;0;1,90;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Metro;1;0,625;0;1,00;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;Metro;1;2,500;0;1,90;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;0,600;0;1,59;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;2,500;1;4,00;3,50
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;7,000;1;9,50;8,50
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;0,600;0;1,59;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;2,500;0;4,00;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Metro;San Mateo;0;7,000;0;9,03;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Benedictino;0;0,500;0;1,00;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Benedictino;0;0,500;0;1,00;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Cielo;0;0,625;0;1,30;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Cielo;0;1,000;0;2,20;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Cielo;0;0,625;0;1,30;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Cielo;0;1,000;0;2,20;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;0,500;0;7,30;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;0,750;0;9,69;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;1,000;0;11,49;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;0,500;0;7,30;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;0,750;0;9,69;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Evian;0;1,000;0;11,49;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Loa;0;0,625;0;1,30;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;Loa;0;0,625;0;1,30;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Benedetto;0;0,500;0;2,90;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Benedetto;0;1,500;0;5,70;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Benedetto;0;0,500;0;2,90;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Benedetto;0;1,500;0;5,70;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Carlos;0;0,500;0;1,20;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Carlos;0;0,750;0;1,30;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Carlos;0;0,500;0;1,20;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Carlos;0;0,750;0;1,24;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Luis;0;0,625;0;1,50;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Luis;0;1,000;0;2,69;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Luis;0;0,625;0;1,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Luis;0;1,000;0;2,69;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Mateo;0;0,600;0;1,50;
2021;Noviembre;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Mateo;0;1,500;0;2,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Mateo;0;0,600;0;1,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;Perú;Plaza Vea;San Mateo;0;1,500;0;2,50;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Caldas de Peñacova;0;5,000;0;€0,88;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Caldas de Peñacova;0;0,500;0;€0,17;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Caldas de Peñacova;0;5,000;0;€0,88;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Caldas de Peñacova;0;0,500;0;€0,17;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Continente;1;7,000;0;€0,75;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Continente;1;7,000;0;€0,75;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Fastio;0;1,000;1;€0,54;€0,37
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Fastio;0;1,000;1;€0,54;€0,37
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Luso;0;7,000;0;€1,95;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Luso;0;7,000;0;€1,95;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Monchique;0;5,000;0;€1,39;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Monchique;0;5,000;0;€1,39;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Solán Cabras;0;1,500;0;€1,89;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Solán Cabras;0;1,500;0;€1,89;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Vitalis;0;0,500;1;€0,39;€0,29
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Continente;Vitalis;0;0,500;1;€0,39;€0,29
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Pingo Doce;Pingo Doce;1;6,000;0;€0,75;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;Portugal;Pingo Doce;Pingo Doce;1;1,500;0;€1,50;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Pingo Doce;Pingo Doce;1;6,000;0;€0,75;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;Portugal;Pingo Doce;Pingo Doce;1;1,500;0;€1,50;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;AQUA;0;1,500;0;£1,20;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;AQUA Carpatica;0;1,500;0;£1,20;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Buxton;0;1,500;0;£0,65;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Buxton;0;1,500;1;£0,65;£0,50
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Harrogate;0;1,500;0;£0,75;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Highland Spring;0;1,500;0;£0,75;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Highland Spring;0;1,500;0;£0,90;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Sainsbury’s;1;2,000;0;£0,50;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Sainsbury’s;1;5,000;0;£1,20;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Sainsbury’s;1;2,000;0;£0,48;
2022;Febrero;Aguas;Agua mineral;Agua sin gas;UK;Sainsbury’s;Sainsbury’s;1;5,000;0;£1,20;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Buxton;0;1,500;0;£0,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Buxton;0;1,500;0;£0,50;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Evian;0;1,000;0;£0,65;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Evian;0;1,000;0;£0,63;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Highland Spring;0;1,500;0;£0,60;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Highland Spring;0;1,500;0;£0,60;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Tesco;1;2,000;0;£0,50;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Tesco;1;2,000;0;£0,50;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Tesco Ashbeck;1;5,000;0;£1,20;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Tesco Ashbeck;1;5,000;0;£1,20;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Volvic;0;1,500;0;£0,70;
2022;Marzo;Aguas;Agua mineral;Agua sin gas;UK;Tesco;Volvic;0;1,500;0;£0,67;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas de manantial;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€3,84;
2021;Diciembre;Aguas;Agua mineral;Agua sin gas de manantial;Portugal;Pingo Doce;Pingo Doce;1;0,330;0;€3,36;
2022;Febrero;Aguas;Agua mineral;Agua sin gas de manantial;Portugal;Pingo Doce;Pingo Doce;1;0,500;0;€3,84;
2022;Febrero;Aguas;Agua mineral;Agua sin gas de manantial;Portugal;Pingo Doce;Pingo Doce;1;0,330;0;€3,36;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Carrefour;Azucel;0;1,000;0;ARS73,70;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Carrefour;Azucel;0;1,000;0;ARS73,70;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Carrefour;Carrefour;1;1,000;1;ARS76,00;ARS68,40
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Carrefour;Carrefour;1;1,000;1;ARS76,00;ARS71,82
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Azucel;0;1;0;ARS79,00;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Azucel;0;1;0;ARS79,00;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Chango;0;1;0;ARS74,75;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Chango;0;1;0;ARS74,75;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Cuisine & Co.;1;1;0;ARS81,00;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Cuisine & Co.;1;1;0;ARS81,00;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Ledesma;0;1;0;ARS74,75;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;Ledesma;0;1;0;ARS74,75;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;;0;1;0;ARS65,00;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Argentina;Jumbo;;0;1;0;ARS65,00;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Cuisine & Co.;1;1,000;0;$739;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Cuisine & Co.;1;1,600;0;$1.119;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Cuisine & Co.;1;5,000;0;$3.850;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Cuisine & Co.;1;1,000;0;$859;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;0,750;1;$609;$579
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;1,000;0;$829;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;3,000;0;$2.579;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;5,000;0;$4.119;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;5,000;0;$4.779;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Jumbo;Iansa;0;1,000;0;$939;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Acuenta;1;1,000;0;$490;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Iansa;0;1,000;0;$780;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Iansa;0;3,000;0;$2.390;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Iansa;0;5,000;0;$3.790;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Iansa;0;5,000;0;$4.660;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Iansa;0;1,000;0;$900;
2021;Octubre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Lider;1;1,000;0;$690;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Lider;1;5,000;1;$3.390;$3.250
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Chile;Lider;Lider;1;1,000;0;$850;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;1,000;0;$2.930;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;2,500;0;$7.860;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;5,000;0;$14.690;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;1,000;1;$2.930;$2.754
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;2,500;0;$7.860;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Éxito;1;5,000;1;$14.690;$13.809
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;In Cauca;0;1,000;0;$2.960;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;In Cauca;0;1,000;0;$2.960;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Riopaila;0;1,000;0;$3.240;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Éxito;Riopaila;0;1,000;0;$3.240;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Incauca;0;1,000;0;$4.230;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Incauca;0;1,000;1;$4.230;$4.230
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Manuelita;0;0,500;0;$1.750;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Manuelita;0;2,500;0;$7.800;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Manuelita;0;0,500;0;$1.750;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Manuelita;0;2,500;0;$7.800;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Mayaguez;0;2,500;0;$8.300;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Mayaguez;0;2,500;0;$8.300;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Olímpica;1;1,000;0;$2.950;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Olímpica;1;2,500;0;$7.350;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Olímpica;1;1,000;0;$2.950;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Olímpica;1;2,500;0;$8.085;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Riopaila;0;1,000;0;$2.850;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Colombia;Olímpica;Riopaila;0;1,000;0;$2.850;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Azucarera;0;0,750;0;€0,87;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Azucarera;0;1,500;0;€1,19;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Azucarera;0;1,000;0;€0,76;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Carrefour;1;1,000;0;€0,73;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Carrefour;1;1,000;0;€0,75;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Carrefour;Native;0;1,000;0;€4,45;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Mercadona;Hacendado;1;1,000;0;€0,73;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Mercadona;Hacendado;1;2,000;0;€1,44;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Mercadona;Hacendado;1;1,000;0;€0,70;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;España;Mercadona;Hacendado;1;2,000;0;€1,44;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Cuisine & Co.;1;1,000;0;3,90;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Cuisine & Co.;1;5,000;0;16,50;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Cuisine & Co.;1;1,000;0;3,90;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Cuisine & Co.;1;5,000;0;16,50;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Dulfina;0;1,000;0;4,29;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Dulfina;0;1,000;0;4,29;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Metro;1;1,000;0;3,49;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Metro;1;5,000;0;15,50;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Metro;1;1,000;0;3,49;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Metro;1;5,000;0;15,50;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Paramonga;0;1,000;0;4,79;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Metro;Paramonga;0;1,000;0;4,79;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;0,500;0;6,50;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;1,000;0;3,40;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;2,000;0;6,50;
2021;Noviembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;5,000;0;15,50;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;0,500;0;6,18;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;1,000;0;3,30;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;2,000;0;6,50;
2022;Marzo;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Perú;Plaza Vea;Bell’s;1;5,000;0;15,50;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Portugal;Continente;Continente;1;1,000;0;€0,79;
2022;Febrero;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Portugal;Continente;Continente;1;1,000;0;€0,79;
2021;Diciembre;Azúcar, sal y sucedáneos;Azúcar;Azúcar blanca;Portugal;Continente;Sidul;0;1,000;1;€1,17;€0,89
